prolific_id	round	cognitive_uncertainty	time_late	present_value
"5c3a34eebe1ddc0001aa35d6"	18	15	84	100
"5c3c7913b4f22c0001a0809c"	1	10	4	84.78261
"5c3c7913b4f22c0001a0809c"	2	10	1	89.58333
"5c3c7913b4f22c0001a0809c"	3	10	23	87.5
"5c3c7913b4f22c0001a0809c"	4	10	36	87.5
"5c3c7913b4f22c0001a0809c"	5	5	1	87.5
"5c3c7913b4f22c0001a0809c"	6	5	48	84.78261
"5c3c7913b4f22c0001a0809c"	7	5	4	89.13044
"5c3c7913b4f22c0001a0809c"	8	5	2	92.5
"5c3c7913b4f22c0001a0809c"	9	5	4	89.13044
"5c3c7913b4f22c0001a0809c"	10	0	83	78
"5c3c7913b4f22c0001a0809c"	11	10	8	84.78261
"5c3c7913b4f22c0001a0809c"	12	5	1	97.5
"5c3c7913b4f22c0001a0809c"	13	5	4	96
"5c3c7913b4f22c0001a0809c"	14	5	.25	100
"5c3c7913b4f22c0001a0809c"	15	5	8	90
"5c3c7913b4f22c0001a0809c"	16	10	24	86.53847
"5c3c7913b4f22c0001a0809c"	17	10	24	84.61539
"5c3c7913b4f22c0001a0809c"	18	5	4	96
"5c49484a6d9ae80001a1aa72"	1	5	2	80.43478
"5c49484a6d9ae80001a1aa72"	2	0	.25	100
"5c49484a6d9ae80001a1aa72"	3	20	5	88.63636
"5c49484a6d9ae80001a1aa72"	4	15	4	77.08333
"5c49484a6d9ae80001a1aa72"	5	65	36	2.083333
"5c49484a6d9ae80001a1aa72"	6	0	1	100
"5c49484a6d9ae80001a1aa72"	7	40	4	35.41666
"5c49484a6d9ae80001a1aa72"	8	60	23	10
"5c49484a6d9ae80001a1aa72"	9	30	4	68.75
"5c49484a6d9ae80001a1aa72"	10	5	1	100
"5c49484a6d9ae80001a1aa72"	11	65	24	20.45455
"5c49484a6d9ae80001a1aa72"	12	60	8	10.41667
"5c49484a6d9ae80001a1aa72"	13	10	4	69.44444
"5c49484a6d9ae80001a1aa72"	14	50	48	22.72727
"5c49484a6d9ae80001a1aa72"	15	30	48	34.09091
"5c49484a6d9ae80001a1aa72"	16	5	1	89.47369
"5c49484a6d9ae80001a1aa72"	17	40	4	72.22222
"5c49484a6d9ae80001a1aa72"	18	25	8	38.88889
"5c4f2807ae1e8a000180a7ac"	1	0	6	2.083333
"5c4f2807ae1e8a000180a7ac"	2	0	.25	19.56522
"5c4f2807ae1e8a000180a7ac"	3	0	24	2.173913
"5c4f2807ae1e8a000180a7ac"	4	0	23	2.5
"5c4f2807ae1e8a000180a7ac"	5	0	6	2.083333
"5c4f2807ae1e8a000180a7ac"	6	0	4	100
"5c4f2807ae1e8a000180a7ac"	7	0	8	100
"5c4f2807ae1e8a000180a7ac"	8	0	24	2.173913
"5c4f2807ae1e8a000180a7ac"	9	0	6	2.083333
"5c4f2807ae1e8a000180a7ac"	10	0	4	2
"5c4f2807ae1e8a000180a7ac"	11	0	.25	2.380952
"5c4f2807ae1e8a000180a7ac"	12	0	12	2.083333
"5c4f2807ae1e8a000180a7ac"	13	0	1	10.86957
"5c4f2807ae1e8a000180a7ac"	14	0	4	50
"5c4f2807ae1e8a000180a7ac"	15	0	4	40
"5c4f2807ae1e8a000180a7ac"	16	0	48	5.555556
"5c4f2807ae1e8a000180a7ac"	17	0	48	5.555556
"5c4f2807ae1e8a000180a7ac"	18	0	8	20
"5c51bcaeb7449200013a8517"	1	0	36	2.173913
"5c51bcaeb7449200013a8517"	2	50	4	47.72727
"5c51bcaeb7449200013a8517"	3	0	1	100
"5c51bcaeb7449200013a8517"	4	0	1	100
"5c51bcaeb7449200013a8517"	5	50	5	2.5
"5c51bcaeb7449200013a8517"	6	75	4	2.272727
"5c51bcaeb7449200013a8517"	7	100	12	2.173913
"5c51bcaeb7449200013a8517"	8	50	83	2.272727
"5c51bcaeb7449200013a8517"	9	50	6	50
"5c51bcaeb7449200013a8517"	10	50	6	58.69565
"5c51bcaeb7449200013a8517"	11	50	8	52.27272
"5c51bcaeb7449200013a8517"	12	50	6	50
"5c51bcaeb7449200013a8517"	13	50	24	69.44444
"5c51bcaeb7449200013a8517"	14	0	24	69.44444
"5c51bcaeb7449200013a8517"	15	50	12	50
"5c51bcaeb7449200013a8517"	16	50	6	50
"5c51bcaeb7449200013a8517"	17	50	6	75
"5c51bcaeb7449200013a8517"	18	0	1	96
"5c5258cfef90a30001840860"	1	75	4	75
"5c5258cfef90a30001840860"	2	25	23	40.47619
"5c5258cfef90a30001840860"	3	20	48	2.5
"5c5258cfef90a30001840860"	4	10	.25	88.09524
"5c5258cfef90a30001840860"	5	5	48	17.5
"5c5258cfef90a30001840860"	6	35	4	84.0909
"5c5258cfef90a30001840860"	7	5	8	65.9091
"5c5258cfef90a30001840860"	8	20	12	65.9091
"5c5258cfef90a30001840860"	9	15	6	65.9091
"5c5258cfef90a30001840860"	10	15	5	60.41667
"5c5258cfef90a30001840860"	11	5	12	43.18182
"5c5258cfef90a30001840860"	12	25	6	61.36364
"5c5258cfef90a30001840860"	13	5	84	5
"5c5258cfef90a30001840860"	14	10	36	4.166667
"5c5258cfef90a30001840860"	15	15	4	60
"5c5258cfef90a30001840860"	16	10	8	40
"5c5258cfef90a30001840860"	17	15	4	30
"5c5258cfef90a30001840860"	18	0	84	12.5
"5c55fec09fcbc40001dc50b5"	1	0	6	88.09524
"5c55fec09fcbc40001dc50b5"	2	30	24	50
"5c55fec09fcbc40001dc50b5"	3	0	1	97.72727
"5c55fec09fcbc40001dc50b5"	4	25	36	45.65218
"5c55fec09fcbc40001dc50b5"	5	50	47	40.47619
"5c55fec09fcbc40001dc50b5"	6	60	48	47.5
"5c55fec09fcbc40001dc50b5"	7	10	5	88.09524
"5c55fec09fcbc40001dc50b5"	8	15	6	88.09524
"5c55fec09fcbc40001dc50b5"	9	5	6	88.09524
"5c55fec09fcbc40001dc50b5"	10	40	23	61.36364
"5c55fec09fcbc40001dc50b5"	11	40	48	47.5
"5c55fec09fcbc40001dc50b5"	12	15	12	78.57143
"5c55fec09fcbc40001dc50b5"	13	15	6	88
"5c55fec09fcbc40001dc50b5"	14	50	36	18.42105
"5c55fec09fcbc40001dc50b5"	15	50	36	18.42105
"5c55fec09fcbc40001dc50b5"	16	10	84	11.36364
"5c55fec09fcbc40001dc50b5"	17	60	12	70
"5c55fec09fcbc40001dc50b5"	18	25	6	84
"5c567e2acc53750001751cb0"	1	0	4	52.5
"5c567e2acc53750001751cb0"	2	0	47	2.083333
"5c567e2acc53750001751cb0"	3	0	36	2.5
"5c567e2acc53750001751cb0"	4	0	84	2.272727
"5c567e2acc53750001751cb0"	5	0	84	2.272727
"5c567e2acc53750001751cb0"	6	0	1	52.5
"5c567e2acc53750001751cb0"	7	0	11	2.5
"5c567e2acc53750001751cb0"	8	0	23	50
"5c567e2acc53750001751cb0"	9	0	24	45.65218
"5c567e2acc53750001751cb0"	10	0	8	52.5
"5c567e2acc53750001751cb0"	11	0	4	52.5
"5c567e2acc53750001751cb0"	12	0	4	42.5
"5c567e2acc53750001751cb0"	13	0	8	26.31579
"5c567e2acc53750001751cb0"	14	0	36	50
"5c567e2acc53750001751cb0"	15	0	84	50
"5c567e2acc53750001751cb0"	16	0	36	25
"5c567e2acc53750001751cb0"	17	0	4	13.1579
"5c567e2acc53750001751cb0"	18	0	4	26.31579
"5c5b319722bdd70001afc3ed"	1	75	23	45.23809
"5c5b319722bdd70001afc3ed"	2	70	6	45.23809
"5c5b319722bdd70001afc3ed"	3	10	4	100
"5c5b319722bdd70001afc3ed"	4	30	12	45.23809
"5c5b319722bdd70001afc3ed"	5	0	4	100
"5c5b319722bdd70001afc3ed"	6	0	1	100
"5c5b319722bdd70001afc3ed"	7	0	.25	100
"5c5b319722bdd70001afc3ed"	8	60	8	97.61904
"5c5b319722bdd70001afc3ed"	9	65	6	92.85714
"5c5b319722bdd70001afc3ed"	10	0	1	100
"5c5b319722bdd70001afc3ed"	11	80	83	2.272727
"5c5b319722bdd70001afc3ed"	12	75	12	92.85714
"5c5b319722bdd70001afc3ed"	13	60	48	26.31579
"5c5b319722bdd70001afc3ed"	14	0	4	100
"5c5b319722bdd70001afc3ed"	15	80	8	83.33333
"5c5b319722bdd70001afc3ed"	16	10	4	100
"5c5b319722bdd70001afc3ed"	17	0	1	100
"5c5b319722bdd70001afc3ed"	18	0	1	100
"5c60545539a6c60001ffd3e9"	1	5	8	83.33333
"5c60545539a6c60001ffd3e9"	2	5	2	84.78261
"5c60545539a6c60001ffd3e9"	3	0	12	2.5
"5c60545539a6c60001ffd3e9"	4	0	11	2.083333
"5c60545539a6c60001ffd3e9"	5	0	2	84.78261
"5c60545539a6c60001ffd3e9"	6	0	.25	97.82609
"5c60545539a6c60001ffd3e9"	7	0	6	100
"5c60545539a6c60001ffd3e9"	8	0	4	92.85714
"5c60545539a6c60001ffd3e9"	9	0	4	92.85714
"5c60545539a6c60001ffd3e9"	10	0	6	87.5
"5c60545539a6c60001ffd3e9"	11	0	8	83.33333
"5c60545539a6c60001ffd3e9"	12	0	23	75
"5c60545539a6c60001ffd3e9"	13	10	4	82.6087
"5c60545539a6c60001ffd3e9"	14	0	.25	100
"5c60545539a6c60001ffd3e9"	15	5	8	91.30435
"5c60545539a6c60001ffd3e9"	16	0	.25	100
"5c60545539a6c60001ffd3e9"	17	0	4	100
"5c60545539a6c60001ffd3e9"	18	0	1	100
"5c60c5d94464bc00019af3da"	1	30	6	78
"5c60c5d94464bc00019af3da"	2	10	24	21.42857
"5c60c5d94464bc00019af3da"	3	10	1	73.80952
"5c60c5d94464bc00019af3da"	4	10	12	38
"5c60c5d94464bc00019af3da"	5	30	11	62
"5c60c5d94464bc00019af3da"	6	10	12	78
"5c60c5d94464bc00019af3da"	7	15	2	69.04762
"5c60c5d94464bc00019af3da"	8	5	48	19.56522
"5c60c5d94464bc00019af3da"	9	5	1	92.85714
"5c60c5d94464bc00019af3da"	10	10	83	21.42857
"5c60c5d94464bc00019af3da"	11	20	23	41.30435
"5c60c5d94464bc00019af3da"	12	10	6	78
"5c60c5d94464bc00019af3da"	13	25	24	50
"5c60c5d94464bc00019af3da"	14	15	2	38.46154
"5c60c5d94464bc00019af3da"	15	30	8	53.57143
"5c60c5d94464bc00019af3da"	16	10	4	100
"5c60c5d94464bc00019af3da"	17	10	4	71.42857
"5c60c5d94464bc00019af3da"	18	5	24	25
"5c6f64cdcacbc8000113ed19"	1	25	23	100
"5c6f64cdcacbc8000113ed19"	2	10	.25	100
"5c6f64cdcacbc8000113ed19"	3	15	12	100
"5c6f64cdcacbc8000113ed19"	4	10	4	100
"5c6f64cdcacbc8000113ed19"	5	20	6	100
"5c6f64cdcacbc8000113ed19"	6	15	2	100
"5c6f64cdcacbc8000113ed19"	7	25	11	100
"5c6f64cdcacbc8000113ed19"	8	10	8	100
"5c6f64cdcacbc8000113ed19"	9	10	2	100
"5c6f64cdcacbc8000113ed19"	10	15	6	97.91667
"5c6f64cdcacbc8000113ed19"	11	30	4	100
"5c6f64cdcacbc8000113ed19"	12	30	6	100
"5c6f64cdcacbc8000113ed19"	13	15	.25	98.07692
"5c6f64cdcacbc8000113ed19"	14	15	36	90
"5c6f64cdcacbc8000113ed19"	15	20	4	89.28571
"5c6f64cdcacbc8000113ed19"	16	10	8	94.64286
"5c6f64cdcacbc8000113ed19"	17	10	36	98
"5c6f64cdcacbc8000113ed19"	18	10	4	98.21429
"5c8691e812c937001645884d"	1	0	36	2.272727
"5c8691e812c937001645884d"	2	0	6	2.272727
"5c8691e812c937001645884d"	3	0	24	2.272727
"5c8691e812c937001645884d"	4	0	84	2.5
"5c8691e812c937001645884d"	5	5	.25	88.63636
"5c8691e812c937001645884d"	6	10	2	58
"5c8691e812c937001645884d"	7	0	23	2.5
"5c8691e812c937001645884d"	8	10	1	2.5
"5c8691e812c937001645884d"	9	0	6	70.45454
"5c8691e812c937001645884d"	10	0	36	2.272727
"5c8691e812c937001645884d"	11	0	12	2.272727
"5c8691e812c937001645884d"	12	0	6	2.272727
"5c8691e812c937001645884d"	13	0	1	100
"5c8691e812c937001645884d"	14	0	6	100
"5c8691e812c937001645884d"	15	0	1	100
"5c8691e812c937001645884d"	16	0	12	100
"5c8691e812c937001645884d"	17	0	6	100
"5c8691e812c937001645884d"	18	0	.25	100
"5c8eb16ed169ac0001c27629"	1	100	23	100
"5c8eb16ed169ac0001c27629"	2	45	8	47.72727
"5c8eb16ed169ac0001c27629"	3	70	1	46
"5c8eb16ed169ac0001c27629"	4	50	24	22.91667
"5c8eb16ed169ac0001c27629"	5	40	4	88.63636
"5c8eb16ed169ac0001c27629"	6	35	84	20.45455
"5c8eb16ed169ac0001c27629"	7	50	4	88.63636
"5c8eb16ed169ac0001c27629"	8	50	4	65.9091
"5c8eb16ed169ac0001c27629"	9	70	48	42
"5c8eb16ed169ac0001c27629"	10	5	1	100
"5c8eb16ed169ac0001c27629"	11	50	48	38
"5c8eb16ed169ac0001c27629"	12	50	83	31.25
"5c8eb16ed169ac0001c27629"	13	5	6	100
"5c8eb16ed169ac0001c27629"	14	100	6	92.30769
"5c8eb16ed169ac0001c27629"	15	25	2	100
"5c8eb16ed169ac0001c27629"	16	0	.25	100
"5c8eb16ed169ac0001c27629"	17	40	2	95
"5c8eb16ed169ac0001c27629"	18	100	12	90.38461
"5c8ef4072a1b22000198f6bf"	1	10	8	83.33333
"5c8ef4072a1b22000198f6bf"	2	50	4	88.09524
"5c8ef4072a1b22000198f6bf"	3	60	6	100
"5c8ef4072a1b22000198f6bf"	4	100	12	97.5
"5c8ef4072a1b22000198f6bf"	5	65	84	47.72727
"5c8ef4072a1b22000198f6bf"	6	40	11	39.58334
"5c8ef4072a1b22000198f6bf"	7	80	4	30.95238
"5c8ef4072a1b22000198f6bf"	8	60	12	52.5
"5c8ef4072a1b22000198f6bf"	9	75	84	56.81818
"5c8ef4072a1b22000198f6bf"	10	40	6	67.5
"5c8ef4072a1b22000198f6bf"	11	30	1	76.08696
"5c8ef4072a1b22000198f6bf"	12	35	.25	67.3913
"5c8ef4072a1b22000198f6bf"	13	50	6	78.94737
"5c8ef4072a1b22000198f6bf"	14	50	84	35.71429
"5c8ef4072a1b22000198f6bf"	15	50	36	41.66666
"5c8ef4072a1b22000198f6bf"	16	50	12	52.63158
"5c8ef4072a1b22000198f6bf"	17	50	6	52.63158
"5c8ef4072a1b22000198f6bf"	18	50	36	52.08333
"5c91252ba35c7d0001b26626"	1	0	5	98
"5c91252ba35c7d0001b26626"	2	0	.25	97.61904
"5c91252ba35c7d0001b26626"	3	25	84	52.08333
"5c91252ba35c7d0001b26626"	4	0	4	97.72727
"5c91252ba35c7d0001b26626"	5	0	.25	97.5
"5c91252ba35c7d0001b26626"	6	0	4	97.72727
"5c91252ba35c7d0001b26626"	7	25	48	75
"5c91252ba35c7d0001b26626"	8	0	8	97.72727
"5c91252ba35c7d0001b26626"	9	0	11	97.61904
"5c91252ba35c7d0001b26626"	10	0	2	97.61904
"5c91252ba35c7d0001b26626"	11	0	4	97.72727
"5c91252ba35c7d0001b26626"	12	35	84	60.41667
"5c91252ba35c7d0001b26626"	13	0	.25	100
"5c91252ba35c7d0001b26626"	14	0	2	100
"5c91252ba35c7d0001b26626"	15	0	6	100
"5c91252ba35c7d0001b26626"	16	0	12	100
"5c91252ba35c7d0001b26626"	17	0	2	100
"5c91252ba35c7d0001b26626"	18	0	6	100
"5c9b11249cd82b00174fd7ad"	1	0	12	97.5
"5c9b11249cd82b00174fd7ad"	2	0	1	97.61904
"5c9b11249cd82b00174fd7ad"	3	5	11	97.82609
"5c9b11249cd82b00174fd7ad"	4	5	5	97.61904
"5c9b11249cd82b00174fd7ad"	5	0	2	97.72727
"5c9b11249cd82b00174fd7ad"	6	15	24	94
"5c9b11249cd82b00174fd7ad"	7	0	.25	98
"5c9b11249cd82b00174fd7ad"	8	5	6	97.5
"5c9b11249cd82b00174fd7ad"	9	10	12	92.5
"5c9b11249cd82b00174fd7ad"	10	0	6	97.5
"5c9b11249cd82b00174fd7ad"	11	0	.25	98
"5c9b11249cd82b00174fd7ad"	12	0	1	97.82609
"5c9b11249cd82b00174fd7ad"	13	10	4	100
"5c9b11249cd82b00174fd7ad"	14	20	36	83.33333
"5c9b11249cd82b00174fd7ad"	15	10	8	100
"5c9b11249cd82b00174fd7ad"	16	20	48	83.33333
"5c9b11249cd82b00174fd7ad"	17	5	4	100
"5c9b11249cd82b00174fd7ad"	18	30	48	74.07407
"5cc020d5159f790017bee28b"	1	25	11	35.71429
"5cc020d5159f790017bee28b"	2	30	4	72.5
"5cc020d5159f790017bee28b"	3	15	12	69.04762
"5cc020d5159f790017bee28b"	4	40	6	83.33333
"5cc020d5159f790017bee28b"	5	15	48	28.26087
"5cc020d5159f790017bee28b"	6	35	4	67.5
"5cc020d5159f790017bee28b"	7	20	6	83.33333
"5cc020d5159f790017bee28b"	8	0	.25	98
"5cc020d5159f790017bee28b"	9	25	4	87.5
"5cc020d5159f790017bee28b"	10	30	48	32.6087
"5cc020d5159f790017bee28b"	11	40	5	79.54546
"5cc020d5159f790017bee28b"	12	15	8	67.5
"5cc020d5159f790017bee28b"	13	35	6	50
"5cc020d5159f790017bee28b"	14	50	6	66.66667
"5cc020d5159f790017bee28b"	15	45	24	25
"5cc020d5159f790017bee28b"	16	25	12	77.77778
"5cc020d5159f790017bee28b"	17	5	.25	95.83333
"5cc020d5159f790017bee28b"	18	5	.25	93.75
"5ce2f6723f8060000109feab"	1	10	12	77.5
"5ce2f6723f8060000109feab"	2	5	12	82.5
"5ce2f6723f8060000109feab"	3	0	.25	97.91667
"5ce2f6723f8060000109feab"	4	20	24	73.80952
"5ce2f6723f8060000109feab"	5	30	47	66
"5ce2f6723f8060000109feab"	6	20	11	72.5
"5ce2f6723f8060000109feab"	7	5	5	93.75
"5ce2f6723f8060000109feab"	8	10	6	92.5
"5ce2f6723f8060000109feab"	9	5	1	97.82609
"5ce2f6723f8060000109feab"	10	10	6	92.5
"5ce2f6723f8060000109feab"	11	15	24	88.09524
"5ce2f6723f8060000109feab"	12	25	36	77.08333
"5ce2f6723f8060000109feab"	13	10	12	85.71429
"5ce2f6723f8060000109feab"	14	10	6	95.2381
"5ce2f6723f8060000109feab"	15	15	36	75
"5ce2f6723f8060000109feab"	16	5	1	95
"5ce2f6723f8060000109feab"	17	10	6	90.47619
"5ce2f6723f8060000109feab"	18	15	36	79.16667
"5ce610802be975001b46f0ac"	1	90	4	81.25
"5ce610802be975001b46f0ac"	2	95	6	52.08333
"5ce610802be975001b46f0ac"	3	85	4	64.58333
"5ce610802be975001b46f0ac"	4	70	2	82
"5ce610802be975001b46f0ac"	5	85	8	56.25
"5ce610802be975001b46f0ac"	6	90	6	52.08333
"5ce610802be975001b46f0ac"	7	70	6	97.91667
"5ce610802be975001b46f0ac"	8	100	83	18.75
"5ce610802be975001b46f0ac"	9	10	1	97.72727
"5ce610802be975001b46f0ac"	10	0	1	97.91667
"5ce610802be975001b46f0ac"	11	10	2	98
"5ce610802be975001b46f0ac"	12	80	12	43.75
"5ce610802be975001b46f0ac"	13	90	24	50
"5ce610802be975001b46f0ac"	14	95	4	95.83333
"5ce610802be975001b46f0ac"	15	100	36	23.07692
"5ce610802be975001b46f0ac"	16	100	36	23.07692
"5ce610802be975001b46f0ac"	17	90	4	62.5
"5ce610802be975001b46f0ac"	18	95	8	41.66666
"5cf3115e978d46001924e679"	1	65	84	64.28571
"5cf3115e978d46001924e679"	2	35	6	41.30435
"5cf3115e978d46001924e679"	3	35	6	71.73913
"5cf3115e978d46001924e679"	4	55	1	58
"5cf3115e978d46001924e679"	5	80	12	80.43478
"5cf3115e978d46001924e679"	6	35	47	41.30435
"5cf3115e978d46001924e679"	7	65	1	60.41667
"5cf3115e978d46001924e679"	8	80	6	54.34782
"5cf3115e978d46001924e679"	9	35	23	71.73913
"5cf3115e978d46001924e679"	10	40	.25	32.5
"5cf3115e978d46001924e679"	11	60	1	46
"5cf3115e978d46001924e679"	12	75	36	59.52381
"5cf3115e978d46001924e679"	13	60	.25	60
"5cf3115e978d46001924e679"	14	35	4	45.45455
"5cf3115e978d46001924e679"	15	50	4	68.18182
"5cf3115e978d46001924e679"	16	40	84	74.07407
"5cf3115e978d46001924e679"	17	80	8	68.18182
"5cf3115e978d46001924e679"	18	45	.25	60
"5cf3429f233f930017371454"	1	0	4	86
"5cf3429f233f930017371454"	2	20	83	41.30435
"5cf3429f233f930017371454"	3	10	36	65.9091
"5cf3429f233f930017371454"	4	0	4	86
"5cf3429f233f930017371454"	5	0	1	97.91667
"5cf3429f233f930017371454"	6	5	8	78
"5cf3429f233f930017371454"	7	15	5	82.5
"5cf3429f233f930017371454"	8	20	24	72.5
"5cf3429f233f930017371454"	9	15	36	65.9091
"5cf3429f233f930017371454"	10	20	48	88.09524
"5cf3429f233f930017371454"	11	0	1	92.85714
"5cf3429f233f930017371454"	12	5	8	86
"5cf3429f233f930017371454"	13	10	36	78.26087
"5cf3429f233f930017371454"	14	10	6	82.14286
"5cf3429f233f930017371454"	15	15	6	89.28571
"5cf3429f233f930017371454"	16	15	36	65.21739
"5cf3429f233f930017371454"	17	10	24	88.63636
"5cf3429f233f930017371454"	18	20	12	89.28571
"5d0e9d1bf403080016411381"	1	5	4	93.75
"5d0e9d1bf403080016411381"	2	25	83	21.42857
"5d0e9d1bf403080016411381"	3	10	8	81.25
"5d0e9d1bf403080016411381"	4	20	24	57.5
"5d0e9d1bf403080016411381"	5	25	47	35.71429
"5d0e9d1bf403080016411381"	6	25	4	85.41667
"5d0e9d1bf403080016411381"	7	15	6	86
"5d0e9d1bf403080016411381"	8	25	12	70
"5d0e9d1bf403080016411381"	9	10	4	93.75
"5d0e9d1bf403080016411381"	10	25	48	28.26087
"5d0e9d1bf403080016411381"	11	20	6	90
"5d0e9d1bf403080016411381"	12	20	48	32.6087
"5d0e9d1bf403080016411381"	13	20	84	23.80952
"5d0e9d1bf403080016411381"	14	15	4	83.33333
"5d0e9d1bf403080016411381"	15	25	24	37.03704
"5d0e9d1bf403080016411381"	16	20	8	76.19048
"5d0e9d1bf403080016411381"	17	15	4	90.47619
"5d0e9d1bf403080016411381"	18	20	24	50
"5d16badb7b0154001a282fdb"	1	90	1	52.5
"5d16badb7b0154001a282fdb"	2	100	83	38.63636
"5d16badb7b0154001a282fdb"	3	100	6	2.380952
"5d16badb7b0154001a282fdb"	4	80	2	14.58333
"5d16badb7b0154001a282fdb"	5	95	36	20.45455
"5d16badb7b0154001a282fdb"	6	100	6	50
"5d16badb7b0154001a282fdb"	7	50	12	16.66667
"5d16badb7b0154001a282fdb"	8	95	5	43.18182
"5d16badb7b0154001a282fdb"	9	90	6	11.90476
"5d16badb7b0154001a282fdb"	10	90	36	15.90909
"5d16badb7b0154001a282fdb"	11	85	48	18
"5d16badb7b0154001a282fdb"	12	10	.25	2.380952
"5d16badb7b0154001a282fdb"	13	95	6	43.47826
"5d16badb7b0154001a282fdb"	14	80	48	21.05263
"5d16badb7b0154001a282fdb"	15	50	6	54.34782
"5d16badb7b0154001a282fdb"	16	75	12	21.73913
"5d16badb7b0154001a282fdb"	17	55	.25	56.81818
"5d16badb7b0154001a282fdb"	18	95	48	26.31579
"5d18251e19c4900016c01035"	1	15	24	47.91666
"5d18251e19c4900016c01035"	2	0	6	81.25
"5d18251e19c4900016c01035"	3	25	6	64.58333
"5d18251e19c4900016c01035"	4	15	4	59.52381
"5d18251e19c4900016c01035"	5	25	47	26.19048
"5d18251e19c4900016c01035"	6	15	12	60.41667
"5d18251e19c4900016c01035"	7	15	4	78.57143
"5d18251e19c4900016c01035"	8	0	.25	97.5
"5d18251e19c4900016c01035"	9	15	6	81.25
"5d18251e19c4900016c01035"	10	20	8	78.57143
"5d18251e19c4900016c01035"	11	0	.25	97.5
"5d18251e19c4900016c01035"	12	25	83	45.23809
"5d18251e19c4900016c01035"	13	20	4	62.5
"5d18251e19c4900016c01035"	14	15	84	42.59259
"5d18251e19c4900016c01035"	15	15	84	46.2963
"5d18251e19c4900016c01035"	16	15	2	68.18182
"5d18251e19c4900016c01035"	17	15	4	82.5
"5d18251e19c4900016c01035"	18	15	8	67.5
"5d1a7bb2339da6001a12b11a"	1	25	1	89.58333
"5d1a7bb2339da6001a12b11a"	2	0	.25	97.72727
"5d1a7bb2339da6001a12b11a"	3	20	83	54.34782
"5d1a7bb2339da6001a12b11a"	4	5	.25	97.72727
"5d1a7bb2339da6001a12b11a"	5	5	4	97.91667
"5d1a7bb2339da6001a12b11a"	6	5	4	97.91667
"5d1a7bb2339da6001a12b11a"	7	15	8	93.75
"5d1a7bb2339da6001a12b11a"	8	25	48	52.27272
"5d1a7bb2339da6001a12b11a"	9	25	36	69.04762
"5d1a7bb2339da6001a12b11a"	10	5	1	97.72727
"5d1a7bb2339da6001a12b11a"	11	25	4	93.75
"5d1a7bb2339da6001a12b11a"	12	15	47	70.45454
"5d1a7bb2339da6001a12b11a"	13	20	.25	90.38461
"5d1a7bb2339da6001a12b11a"	14	5	48	50
"5d1a7bb2339da6001a12b11a"	15	5	48	60
"5d1a7bb2339da6001a12b11a"	16	25	8	95.65218
"5d1a7bb2339da6001a12b11a"	17	25	4	97.82609
"5d1a7bb2339da6001a12b11a"	18	20	4	97.82609
"5d1cc8c3baf85a0001fcd973"	1	0	8	97.82609
"5d1cc8c3baf85a0001fcd973"	2	0	4	97.82609
"5d1cc8c3baf85a0001fcd973"	3	0	36	97.82609
"5d1cc8c3baf85a0001fcd973"	4	0	8	97.82609
"5d1cc8c3baf85a0001fcd973"	5	0	11	97.72727
"5d1cc8c3baf85a0001fcd973"	6	0	83	98
"5d1cc8c3baf85a0001fcd973"	7	0	36	97.82609
"5d1cc8c3baf85a0001fcd973"	8	0	84	97.61904
"5d1cc8c3baf85a0001fcd973"	9	0	1	97.61904
"5d1cc8c3baf85a0001fcd973"	10	0	4	97.82609
"5d1cc8c3baf85a0001fcd973"	11	0	48	97.5
"5d1cc8c3baf85a0001fcd973"	12	0	24	97.91667
"5d1cc8c3baf85a0001fcd973"	13	0	12	100
"5d1cc8c3baf85a0001fcd973"	14	0	24	100
"5d1cc8c3baf85a0001fcd973"	15	0	1	100
"5d1cc8c3baf85a0001fcd973"	16	0	6	100
"5d1cc8c3baf85a0001fcd973"	17	0	24	100
"5d1cc8c3baf85a0001fcd973"	18	0	6	100
"5d423b7706811e001ada5b08"	1	0	.25	97.91667
"5d423b7706811e001ada5b08"	2	25	24	22.5
"5d423b7706811e001ada5b08"	3	15	12	45.23809
"5d423b7706811e001ada5b08"	4	50	1	70.45454
"5d423b7706811e001ada5b08"	5	35	23	27.5
"5d423b7706811e001ada5b08"	6	30	1	47.72727
"5d423b7706811e001ada5b08"	7	20	6	69.04762
"5d423b7706811e001ada5b08"	8	25	83	17.5
"5d423b7706811e001ada5b08"	9	35	6	26.19048
"5d423b7706811e001ada5b08"	10	15	24	22.5
"5d423b7706811e001ada5b08"	11	10	12	26.19048
"5d423b7706811e001ada5b08"	12	25	48	14.58333
"5d423b7706811e001ada5b08"	13	10	2	46.2963
"5d423b7706811e001ada5b08"	14	15	2	55.55556
"5d423b7706811e001ada5b08"	15	35	6	52.08333
"5d423b7706811e001ada5b08"	16	20	6	52.08333
"5d423b7706811e001ada5b08"	17	30	12	41.66666
"5d423b7706811e001ada5b08"	18	5	84	23.80952
"5d4a03a7278a80001a4fa9df"	1	0	2	56.25
"5d4a03a7278a80001a4fa9df"	2	0	8	19.56522
"5d4a03a7278a80001a4fa9df"	3	0	4	32.6087
"5d4a03a7278a80001a4fa9df"	4	0	47	2.380952
"5d4a03a7278a80001a4fa9df"	5	0	24	2.173913
"5d4a03a7278a80001a4fa9df"	6	0	4	41.30435
